,times,values
1760113,1645889021.978,8173
1760114,1645889021.98,8173
1760115,1645889021.982,8174
1760116,1645889021.984,8174
1760117,1645889021.986,8175
1760118,1645889021.988,8176
1760119,1645889021.99,8177
1760120,1645889021.992,8177
1760121,1645889021.994,8177
1760122,1645889021.996,8178
1760123,1645889021.998,8177
1760124,1645889022.0,8177
1760125,1645889022.002,8177
1760126,1645889022.004,8178
1760127,1645889022.006,8179
1760128,1645889022.008,8180
1760129,1645889022.01,8180
1760130,1645889022.012,8181
1760131,1645889022.014,8181
1760132,1645889022.016,8182
1760133,1645889022.018,8182
1760134,1645889022.02,8183
1760135,1645889022.022,8183
1760136,1645889022.024,8184
1760137,1645889022.026,8184
1760138,1645889022.028,8184
1760139,1645889022.03,8184
1760140,1645889022.032,8184
1760141,1645889022.034,8185
1760142,1645889022.036,8185
1760143,1645889022.038,8185
1760144,1645889022.04,8186
1760145,1645889022.042,8186
1760146,1645889022.044,8187
1760147,1645889022.046,8188
1760148,1645889022.048,8188
1760149,1645889022.05,8188
1760150,1645889022.052,8189
1760151,1645889022.054,8190
1760152,1645889022.056,8191
1760153,1645889022.058,8192
1760154,1645889022.06,8193
1760155,1645889022.062,8194
1760156,1645889022.064,8195
1760157,1645889022.066,8197
1760158,1645889022.068,8198
1760159,1645889022.07,8200
1760160,1645889022.072,8202
1760161,1645889022.074,8204
1760162,1645889022.076,8205
1760163,1645889022.078,8207
1760164,1645889022.08,8208
1760165,1645889022.082,8210
1760166,1645889022.084,8211
1760167,1645889022.086,8213
1760168,1645889022.088,8214
1760169,1645889022.09,8216
1760170,1645889022.092,8216
1760171,1645889022.094,8216
1760172,1645889022.096,8216
1760173,1645889022.098,8217
1760174,1645889022.1,8218
1760175,1645889022.102,8218
1760176,1645889022.104,8219
1760177,1645889022.106,8219
1760178,1645889022.108,8219
1760179,1645889022.11,8219
1760180,1645889022.112,8220
1760181,1645889022.114,8220
1760182,1645889022.116,8220
1760183,1645889022.118,8220
1760184,1645889022.12,8220
1760185,1645889022.122,8220
1760186,1645889022.124,8220
1760187,1645889022.126,8220
1760188,1645889022.128,8220
1760189,1645889022.13,8219
1760190,1645889022.132,8219
1760191,1645889022.134,8219
1760192,1645889022.136,8219
1760193,1645889022.138,8219
1760194,1645889022.14,8218
1760195,1645889022.142,8218
1760196,1645889022.144,8217
1760197,1645889022.146,8216
1760198,1645889022.148,8215
1760199,1645889022.15,8213
1760200,1645889022.152,8212
1760201,1645889022.154,8211
1760202,1645889022.156,8210
1760203,1645889022.158,8210
1760204,1645889022.16,8210
1760205,1645889022.162,8210
1760206,1645889022.164,8211
1760207,1645889022.166,8213
1760208,1645889022.168,8215
1760209,1645889022.17,8217
1760210,1645889022.172,8219
1760211,1645889022.174,8220
1760212,1645889022.176,8220
1760213,1645889022.178,8220
1760214,1645889022.18,8219
1760215,1645889022.182,8218
1760216,1645889022.184,8217
1760217,1645889022.186,8217
1760218,1645889022.188,8217
1760219,1645889022.19,8218
1760220,1645889022.192,8219
1760221,1645889022.194,8221
1760222,1645889022.196,8223
1760223,1645889022.198,8225
1760224,1645889022.2,8226
1760225,1645889022.202,8225
1760226,1645889022.204,8222
1760227,1645889022.206,8219
1760228,1645889022.208,8215
1760229,1645889022.21,8212
1760230,1645889022.212,8208
1760231,1645889022.214,8204
1760232,1645889022.216,8199
1760233,1645889022.218,8195
1760234,1645889022.22,8191
1760235,1645889022.222,8187
1760236,1645889022.224,8183
1760237,1645889022.226,8180
1760238,1645889022.228,8177
1760239,1645889022.23,8176
1760240,1645889022.232,8176
1760241,1645889022.234,8175
1760242,1645889022.236,8175
1760243,1645889022.238,8174
1760244,1645889022.24,8173
1760245,1645889022.242,8172
1760246,1645889022.244,8171
1760247,1645889022.246,8171
1760248,1645889022.248,8170
1760249,1645889022.25,8169
1760250,1645889022.252,8169
1760251,1645889022.254,8168
1760252,1645889022.256,8167
1760253,1645889022.258,8166
1760254,1645889022.26,8166
1760255,1645889022.262,8165
1760256,1645889022.264,8165
1760257,1645889022.266,8164
1760258,1645889022.268,8163
1760259,1645889022.27,8163
1760260,1645889022.272,8163
1760261,1645889022.274,8162
1760262,1645889022.276,8162
1760263,1645889022.278,8161
1760264,1645889022.28,8161
1760265,1645889022.282,8161
1760266,1645889022.284,8161
1760267,1645889022.286,8160
1760268,1645889022.288,8160
1760269,1645889022.29,8160
1760270,1645889022.292,8160
1760271,1645889022.294,8160
1760272,1645889022.296,8160
1760273,1645889022.298,8159
1760274,1645889022.3,8159
1760275,1645889022.302,8159
1760276,1645889022.304,8158
1760277,1645889022.306,8156
1760278,1645889022.308,8153
1760279,1645889022.31,8150
1760280,1645889022.312,8149
1760281,1645889022.314,8152
1760282,1645889022.316,8160
1760283,1645889022.318,8173
1760284,1645889022.32,8191
1760285,1645889022.322,8212
1760286,1645889022.324,8234
1760287,1645889022.326,8256
1760288,1645889022.328,8276
1760289,1645889022.33,8301
1760290,1645889022.332,8332
1760291,1645889022.334,8361
1760292,1645889022.336,8375
1760293,1645889022.338,8364
1760294,1645889022.34,8324
1760295,1645889022.342,8263
1760296,1645889022.344,8195
1760297,1645889022.346,8135
1760298,1645889022.348,8094
1760299,1645889022.35,8073
1760300,1645889022.352,8068
1760301,1645889022.354,8073
1760302,1645889022.356,8083
1760303,1645889022.358,8093
1760304,1645889022.36,8104
1760305,1645889022.362,8115
1760306,1645889022.364,8128
1760307,1645889022.366,8138
1760308,1645889022.368,8145
1760309,1645889022.37,8149
1760310,1645889022.372,8150
1760311,1645889022.374,8150
1760312,1645889022.376,8150
1760313,1645889022.378,8151
1760314,1645889022.38,8151
1760315,1645889022.382,8152
1760316,1645889022.384,8153
1760317,1645889022.386,8153
1760318,1645889022.388,8154
1760319,1645889022.39,8155
1760320,1645889022.392,8156
1760321,1645889022.394,8157
1760322,1645889022.396,8157
1760323,1645889022.398,8158
1760324,1645889022.4,8159
1760325,1645889022.402,8160
1760326,1645889022.404,8161
1760327,1645889022.406,8162
1760328,1645889022.408,8162
1760329,1645889022.41,8163
1760330,1645889022.412,8163
1760331,1645889022.414,8163
1760332,1645889022.416,8164
1760333,1645889022.418,8164
1760334,1645889022.42,8165
1760335,1645889022.422,8165
1760336,1645889022.424,8166
1760337,1645889022.426,8167
1760338,1645889022.428,8167
1760339,1645889022.43,8168
1760340,1645889022.432,8168
1760341,1645889022.434,8169
1760342,1645889022.436,8169
1760343,1645889022.438,8169
1760344,1645889022.44,8169
1760345,1645889022.442,8169
1760346,1645889022.444,8169
1760347,1645889022.446,8169
1760348,1645889022.448,8169
1760349,1645889022.45,8169
1760350,1645889022.452,8170
1760351,1645889022.454,8170
1760352,1645889022.456,8170
1760353,1645889022.458,8170
1760354,1645889022.46,8170
1760355,1645889022.462,8171
1760356,1645889022.464,8171
1760357,1645889022.466,8172
1760358,1645889022.468,8173
1760359,1645889022.47,8173
1760360,1645889022.472,8174
1760361,1645889022.474,8175
1760362,1645889022.476,8176
1760363,1645889022.478,8177
1760364,1645889022.48,8177
1760365,1645889022.482,8178
1760366,1645889022.484,8180
1760367,1645889022.486,8181
1760368,1645889022.488,8182
1760369,1645889022.49,8183
1760370,1645889022.492,8184
1760371,1645889022.494,8185
1760372,1645889022.496,8186
1760373,1645889022.498,8187
1760374,1645889022.5,8189
1760375,1645889022.502,8191
1760376,1645889022.504,8192
1760377,1645889022.506,8194
1760378,1645889022.508,8195
1760379,1645889022.51,8197
1760380,1645889022.512,8198
1760381,1645889022.514,8199
1760382,1645889022.516,8200
1760383,1645889022.518,8200
1760384,1645889022.52,8202
1760385,1645889022.522,8202
1760386,1645889022.524,8203
1760387,1645889022.526,8203
1760388,1645889022.528,8204
1760389,1645889022.53,8203
1760390,1645889022.532,8203
1760391,1645889022.534,8203
1760392,1645889022.536,8203
1760393,1645889022.538,8204
1760394,1645889022.54,8204
1760395,1645889022.542,8204
1760396,1645889022.544,8204
1760397,1645889022.546,8204
1760398,1645889022.548,8204
1760399,1645889022.55,8204
1760400,1645889022.552,8204
1760401,1645889022.554,8203
1760402,1645889022.556,8203
1760403,1645889022.558,8202
1760404,1645889022.56,8202
1760405,1645889022.562,8201
1760406,1645889022.564,8201
1760407,1645889022.566,8200
1760408,1645889022.568,8199
1760409,1645889022.57,8199
1760410,1645889022.572,8198
1760411,1645889022.574,8197
1760412,1645889022.576,8196
1760413,1645889022.578,8196
1760414,1645889022.58,8195
1760415,1645889022.582,8195
1760416,1645889022.584,8195
1760417,1645889022.586,8195
1760418,1645889022.588,8196
1760419,1645889022.59,8199
1760420,1645889022.592,8201
1760421,1645889022.594,8204
1760422,1645889022.596,8206
1760423,1645889022.598,8207
1760424,1645889022.6,8208
1760425,1645889022.602,8208
1760426,1645889022.604,8208
1760427,1645889022.606,8208
1760428,1645889022.608,8208
1760429,1645889022.61,8209
1760430,1645889022.612,8209
1760431,1645889022.614,8211
1760432,1645889022.616,8213
1760433,1645889022.618,8215
1760434,1645889022.62,8217
1760435,1645889022.622,8219
1760436,1645889022.624,8220
1760437,1645889022.626,8220
1760438,1645889022.628,8219
1760439,1645889022.63,8216
1760440,1645889022.632,8213
1760441,1645889022.634,8209
1760442,1645889022.636,8206
1760443,1645889022.638,8202
1760444,1645889022.64,8199
1760445,1645889022.642,8195
1760446,1645889022.644,8192
1760447,1645889022.646,8189
1760448,1645889022.648,8185
1760449,1645889022.65,8182
1760450,1645889022.652,8179
1760451,1645889022.654,8177
1760452,1645889022.656,8177
1760453,1645889022.658,8177
1760454,1645889022.66,8177
1760455,1645889022.662,8177
1760456,1645889022.664,8177
1760457,1645889022.666,8177
1760458,1645889022.668,8177
1760459,1645889022.67,8176
1760460,1645889022.672,8176
1760461,1645889022.674,8175
1760462,1645889022.676,8175
1760463,1645889022.678,8174
1760464,1645889022.68,8174
1760465,1645889022.682,8174
1760466,1645889022.684,8174
1760467,1645889022.686,8174
1760468,1645889022.688,8174
1760469,1645889022.69,8174
1760470,1645889022.692,8173
1760471,1645889022.694,8173
1760472,1645889022.696,8173
1760473,1645889022.698,8173
1760474,1645889022.7,8173
1760475,1645889022.702,8173
1760476,1645889022.704,8173
1760477,1645889022.706,8174
1760478,1645889022.708,8174
1760479,1645889022.71,8174
1760480,1645889022.712,8174
1760481,1645889022.714,8174
1760482,1645889022.716,8174
1760483,1645889022.718,8174
1760484,1645889022.72,8174
1760485,1645889022.722,8174
1760486,1645889022.724,8174
1760487,1645889022.726,8174
1760488,1645889022.728,8174
1760489,1645889022.73,8174
1760490,1645889022.732,8171
1760491,1645889022.734,8168
1760492,1645889022.736,8166
1760493,1645889022.738,8167
1760494,1645889022.74,8173
1760495,1645889022.742,8185
1760496,1645889022.744,8203
1760497,1645889022.746,8225
1760498,1645889022.748,8249
1760499,1645889022.75,8272
1760500,1645889022.752,8292
1760501,1645889022.754,8312
1760502,1645889022.756,8339
1760503,1645889022.758,8370
1760504,1645889022.76,8393
1760505,1645889022.762,8393
1760506,1645889022.764,8363
1760507,1645889022.766,8305
1760508,1645889022.768,8235
1760509,1645889022.77,8170
1760510,1645889022.772,8122
1760511,1645889022.774,8095
1760512,1645889022.776,8087
1760513,1645889022.778,8090
1760514,1645889022.78,8099
1760515,1645889022.782,8110
1760516,1645889022.784,8121
1760517,1645889022.786,8134
1760518,1645889022.788,8147
1760519,1645889022.79,8159
1760520,1645889022.792,8166
1760521,1645889022.794,8169
1760522,1645889022.796,8170
1760523,1645889022.798,8170
1760524,1645889022.8,8169
1760525,1645889022.802,8169
1760526,1645889022.804,8169
1760527,1645889022.806,8169
1760528,1645889022.808,8169
1760529,1645889022.81,8170
1760530,1645889022.812,8170
1760531,1645889022.814,8170
1760532,1645889022.816,8171
1760533,1645889022.818,8172
1760534,1645889022.82,8172
1760535,1645889022.822,8172
1760536,1645889022.824,8172
1760537,1645889022.826,8172
1760538,1645889022.828,8172
1760539,1645889022.83,8173
1760540,1645889022.832,8173
1760541,1645889022.834,8174
1760542,1645889022.836,8174
1760543,1645889022.838,8174
1760544,1645889022.84,8175
1760545,1645889022.842,8175
1760546,1645889022.844,8175
1760547,1645889022.846,8175
1760548,1645889022.848,8176
1760549,1645889022.85,8177
1760550,1645889022.852,8177
1760551,1645889022.854,8178
1760552,1645889022.856,8178
1760553,1645889022.858,8178
1760554,1645889022.86,8178
1760555,1645889022.862,8178
1760556,1645889022.864,8178
1760557,1645889022.866,8178
1760558,1645889022.868,8179
1760559,1645889022.87,8179
1760560,1645889022.872,8180
1760561,1645889022.874,8180
1760562,1645889022.876,8181
1760563,1645889022.878,8182
1760564,1645889022.88,8182
1760565,1645889022.882,8182
1760566,1645889022.884,8182
1760567,1645889022.886,8182
1760568,1645889022.888,8182
1760569,1645889022.89,8182
1760570,1645889022.892,8183
1760571,1645889022.894,8183
1760572,1645889022.896,8184
1760573,1645889022.898,8185
1760574,1645889022.9,8185
1760575,1645889022.902,8186
1760576,1645889022.904,8187
1760577,1645889022.906,8187
1760578,1645889022.908,8188
1760579,1645889022.91,8188
1760580,1645889022.912,8189
1760581,1645889022.914,8191
1760582,1645889022.916,8192
1760583,1645889022.918,8194
1760584,1645889022.92,8195
1760585,1645889022.922,8196
1760586,1645889022.924,8198
1760587,1645889022.926,8199
1760588,1645889022.928,8200
1760589,1645889022.93,8201
1760590,1645889022.932,8202
1760591,1645889022.934,8204
1760592,1645889022.936,8205
1760593,1645889022.938,8206
1760594,1645889022.94,8208
1760595,1645889022.942,8209
1760596,1645889022.944,8210
1760597,1645889022.946,8210
1760598,1645889022.948,8211
1760599,1645889022.95,8211
1760600,1645889022.952,8212
1760601,1645889022.954,8213
1760602,1645889022.956,8213
1760603,1645889022.958,8213
1760604,1645889022.96,8213
1760605,1645889022.962,8213
1760606,1645889022.964,8213
1760607,1645889022.966,8213
1760608,1645889022.968,8214
1760609,1645889022.97,8214
1760610,1645889022.972,8214
1760611,1645889022.974,8214
1760612,1645889022.976,8214
1760613,1645889022.978,8214
1760614,1645889022.98,8213
1760615,1645889022.982,8212
1760616,1645889022.984,8211
1760617,1645889022.986,8210
1760618,1645889022.988,8210
1760619,1645889022.99,8209
1760620,1645889022.992,8208
1760621,1645889022.994,8208
1760622,1645889022.996,8207
1760623,1645889022.998,8206
1760624,1645889023.0,8205
1760625,1645889023.002,8205
1760626,1645889023.004,8204
1760627,1645889023.006,8204
1760628,1645889023.008,8204
1760629,1645889023.01,8204
1760630,1645889023.012,8205
1760631,1645889023.014,8206
1760632,1645889023.016,8208
1760633,1645889023.018,8211
1760634,1645889023.02,8213
1760635,1645889023.022,8215
1760636,1645889023.024,8217
1760637,1645889023.026,8218
1760638,1645889023.028,8218
1760639,1645889023.03,8218
1760640,1645889023.032,8218
1760641,1645889023.034,8218
1760642,1645889023.036,8218
1760643,1645889023.038,8219
1760644,1645889023.04,8220
1760645,1645889023.042,8222
1760646,1645889023.044,8224
1760647,1645889023.046,8227
1760648,1645889023.048,8229
1760649,1645889023.05,8231
1760650,1645889023.052,8231
1760651,1645889023.054,8230
1760652,1645889023.056,8227
1760653,1645889023.058,8224
1760654,1645889023.06,8221
1760655,1645889023.062,8218
1760656,1645889023.064,8214
1760657,1645889023.066,8211
1760658,1645889023.068,8207
1760659,1645889023.07,8204
1760660,1645889023.072,8200
1760661,1645889023.074,8196
1760662,1645889023.076,8193
1760663,1645889023.078,8191
1760664,1645889023.08,8190
1760665,1645889023.082,8190
1760666,1645889023.084,8190
1760667,1645889023.086,8190
1760668,1645889023.088,8190
1760669,1645889023.09,8189
1760670,1645889023.092,8189
1760671,1645889023.094,8188
1760672,1645889023.096,8188
1760673,1645889023.098,8188
1760674,1645889023.1,8187
1760675,1645889023.102,8187
1760676,1645889023.104,8187
1760677,1645889023.106,8186
1760678,1645889023.108,8186
1760679,1645889023.11,8185
1760680,1645889023.112,8185
1760681,1645889023.114,8184
1760682,1645889023.116,8184
1760683,1645889023.118,8183
1760684,1645889023.12,8183
1760685,1645889023.122,8182
1760686,1645889023.124,8181
1760687,1645889023.126,8181
1760688,1645889023.128,8181
1760689,1645889023.13,8180
1760690,1645889023.132,8180
1760691,1645889023.134,8180
1760692,1645889023.136,8179
1760693,1645889023.138,8179
1760694,1645889023.14,8180
1760695,1645889023.142,8180
1760696,1645889023.144,8180
1760697,1645889023.146,8180
1760698,1645889023.148,8180
1760699,1645889023.15,8180
1760700,1645889023.152,8180
1760701,1645889023.154,8180
1760702,1645889023.156,8178
1760703,1645889023.158,8175
1760704,1645889023.16,8172
1760705,1645889023.162,8169
1760706,1645889023.164,8170
1760707,1645889023.166,8175
1760708,1645889023.168,8187
1760709,1645889023.17,8203
1760710,1645889023.172,8224
1760711,1645889023.174,8248
1760712,1645889023.176,8270
1760713,1645889023.178,8291
1760714,1645889023.18,8314
1760715,1645889023.182,8343
1760716,1645889023.184,8374
1760717,1645889023.186,8395
1760718,1645889023.188,8392
1760719,1645889023.19,8359
1760720,1645889023.192,8301
1760721,1645889023.194,8231
1760722,1645889023.196,8168
1760723,1645889023.198,8121
1760724,1645889023.2,8094
1760725,1645889023.202,8085
1760726,1645889023.204,8088
1760727,1645889023.206,8097
1760728,1645889023.208,8107
1760729,1645889023.21,8117
1760730,1645889023.212,8129
1760731,1645889023.214,8142
1760732,1645889023.216,8154
1760733,1645889023.218,8162
1760734,1645889023.22,8167
1760735,1645889023.222,8168
1760736,1645889023.224,8168
1760737,1645889023.226,8168
1760738,1645889023.228,8167
1760739,1645889023.23,8167
1760740,1645889023.232,8168
1760741,1645889023.234,8168
1760742,1645889023.236,8168
1760743,1645889023.238,8169
1760744,1645889023.24,8170
1760745,1645889023.242,8170
1760746,1645889023.244,8171
1760747,1645889023.246,8171
1760748,1645889023.248,8172
1760749,1645889023.25,8172
1760750,1645889023.252,8173
1760751,1645889023.254,8173
1760752,1645889023.256,8174
1760753,1645889023.258,8174
1760754,1645889023.26,8174
1760755,1645889023.262,8174
1760756,1645889023.264,8175
1760757,1645889023.266,8176
1760758,1645889023.268,8177
1760759,1645889023.27,8177
1760760,1645889023.272,8177
1760761,1645889023.274,8176
1760762,1645889023.276,8176
1760763,1645889023.278,8176
1760764,1645889023.28,8177
1760765,1645889023.282,8178
1760766,1645889023.284,8178
1760767,1645889023.286,8178
1760768,1645889023.288,8178
1760769,1645889023.29,8178
1760770,1645889023.292,8178
1760771,1645889023.294,8179
1760772,1645889023.296,8179
1760773,1645889023.298,8179
1760774,1645889023.3,8179
1760775,1645889023.302,8179
1760776,1645889023.304,8180
1760777,1645889023.306,8180
1760778,1645889023.308,8180
1760779,1645889023.31,8181
1760780,1645889023.312,8182
1760781,1645889023.314,8183
1760782,1645889023.316,8183
1760783,1645889023.318,8183
1760784,1645889023.32,8184
1760785,1645889023.322,8184
1760786,1645889023.324,8185
1760787,1645889023.326,8185
1760788,1645889023.328,8185
1760789,1645889023.33,8186
1760790,1645889023.332,8186
1760791,1645889023.334,8187
1760792,1645889023.336,8188
1760793,1645889023.338,8189
1760794,1645889023.34,8190
1760795,1645889023.342,8191
1760796,1645889023.344,8193
1760797,1645889023.346,8195
1760798,1645889023.348,8196
1760799,1645889023.35,8198
1760800,1645889023.352,8199
1760801,1645889023.354,8201
1760802,1645889023.356,8203
1760803,1645889023.358,8204
1760804,1645889023.36,8205
1760805,1645889023.362,8206
1760806,1645889023.364,8208
1760807,1645889023.366,8209
1760808,1645889023.368,8210
1760809,1645889023.37,8210
1760810,1645889023.372,8210
1760811,1645889023.374,8210
1760812,1645889023.376,8211
1760813,1645889023.378,8211
1760814,1645889023.38,8211
1760815,1645889023.382,8212
1760816,1645889023.384,8212
1760817,1645889023.386,8211
1760818,1645889023.388,8211
1760819,1645889023.39,8211
1760820,1645889023.392,8211
1760821,1645889023.394,8211
1760822,1645889023.396,8211
1760823,1645889023.398,8211
1760824,1645889023.4,8211
1760825,1645889023.402,8210
1760826,1645889023.404,8209
1760827,1645889023.406,8209
1760828,1645889023.408,8209
1760829,1645889023.41,8208
1760830,1645889023.412,8208
1760831,1645889023.414,8207
1760832,1645889023.416,8206
1760833,1645889023.418,8206
1760834,1645889023.42,8205
1760835,1645889023.422,8204
1760836,1645889023.424,8202
1760837,1645889023.426,8201
1760838,1645889023.428,8200
1760839,1645889023.43,8200
1760840,1645889023.432,8199
1760841,1645889023.434,8199
1760842,1645889023.436,8199
1760843,1645889023.438,8200
1760844,1645889023.44,8202
1760845,1645889023.442,8204
1760846,1645889023.444,8207
1760847,1645889023.446,8210
1760848,1645889023.448,8212
1760849,1645889023.45,8213
1760850,1645889023.452,8213
1760851,1645889023.454,8212
1760852,1645889023.456,8212
1760853,1645889023.458,8212
1760854,1645889023.46,8213
1760855,1645889023.462,8213
1760856,1645889023.464,8214
1760857,1645889023.466,8215
1760858,1645889023.468,8218
1760859,1645889023.47,8220
1760860,1645889023.472,8222
1760861,1645889023.474,8224
1760862,1645889023.476,8225
1760863,1645889023.478,8224
1760864,1645889023.48,8222
1760865,1645889023.482,8219
1760866,1645889023.484,8215
1760867,1645889023.486,8212
1760868,1645889023.488,8209
1760869,1645889023.49,8205
1760870,1645889023.492,8201
1760871,1645889023.494,8197
1760872,1645889023.496,8193
1760873,1645889023.498,8189
1760874,1645889023.5,8186
1760875,1645889023.502,8183
1760876,1645889023.504,8181
1760877,1645889023.506,8180
1760878,1645889023.508,8180
1760879,1645889023.51,8180
1760880,1645889023.512,8181
1760881,1645889023.514,8180
1760882,1645889023.516,8180
1760883,1645889023.518,8179
1760884,1645889023.52,8179
1760885,1645889023.522,8178
1760886,1645889023.524,8177
1760887,1645889023.526,8177
1760888,1645889023.528,8176
1760889,1645889023.53,8176
1760890,1645889023.532,8176
1760891,1645889023.534,8176
1760892,1645889023.536,8176
1760893,1645889023.538,8176
1760894,1645889023.54,8176
1760895,1645889023.542,8175
1760896,1645889023.544,8175
1760897,1645889023.546,8174
1760898,1645889023.548,8174
1760899,1645889023.55,8175
1760900,1645889023.552,8175
1760901,1645889023.554,8175
1760902,1645889023.556,8174
1760903,1645889023.558,8174
1760904,1645889023.56,8174
1760905,1645889023.562,8173
1760906,1645889023.564,8173
1760907,1645889023.566,8174
1760908,1645889023.568,8174
1760909,1645889023.57,8174
1760910,1645889023.572,8175
1760911,1645889023.574,8176
1760912,1645889023.576,8176
1760913,1645889023.578,8176
1760914,1645889023.58,8176
1760915,1645889023.582,8175
1760916,1645889023.584,8173
1760917,1645889023.586,8169
1760918,1645889023.588,8168
1760919,1645889023.59,8170
1760920,1645889023.592,8178
1760921,1645889023.594,8192
1760922,1645889023.596,8211
1760923,1645889023.598,8233
1760924,1645889023.6,8255
1760925,1645889023.602,8275
1760926,1645889023.604,8295
1760927,1645889023.606,8319
1760928,1645889023.608,8349
1760929,1645889023.61,8380
1760930,1645889023.612,8395
1760931,1645889023.614,8382
1760932,1645889023.616,8339
1760933,1645889023.618,8274
1760934,1645889023.62,8206
1760935,1645889023.622,8150
1760936,1645889023.624,8113
1760937,1645889023.626,8094
1760938,1645889023.628,8090
1760939,1645889023.63,8095
1760940,1645889023.632,8104
1760941,1645889023.634,8115
1760942,1645889023.636,8126
1760943,1645889023.638,8139
1760944,1645889023.64,8152
1760945,1645889023.642,8162
1760946,1645889023.644,8169
1760947,1645889023.646,8172
1760948,1645889023.648,8173
1760949,1645889023.65,8173
1760950,1645889023.652,8173
1760951,1645889023.654,8173
1760952,1645889023.656,8173
1760953,1645889023.658,8173
1760954,1645889023.66,8174
1760955,1645889023.662,8174
1760956,1645889023.664,8175
1760957,1645889023.666,8175
1760958,1645889023.668,8176
1760959,1645889023.67,8176
1760960,1645889023.672,8176
1760961,1645889023.674,8176
1760962,1645889023.676,8177
1760963,1645889023.678,8177
1760964,1645889023.68,8178
1760965,1645889023.682,8179
1760966,1645889023.684,8180
1760967,1645889023.686,8180
1760968,1645889023.688,8181
1760969,1645889023.69,8181
1760970,1645889023.692,8181
1760971,1645889023.694,8181
1760972,1645889023.696,8181
1760973,1645889023.698,8181
1760974,1645889023.7,8182
1760975,1645889023.702,8182
1760976,1645889023.704,8182
1760977,1645889023.706,8183
1760978,1645889023.708,8183
1760979,1645889023.71,8184
1760980,1645889023.712,8184
1760981,1645889023.714,8185
1760982,1645889023.716,8185
1760983,1645889023.718,8186
1760984,1645889023.72,8186
1760985,1645889023.722,8186
1760986,1645889023.724,8186
1760987,1645889023.726,8186
1760988,1645889023.728,8186
1760989,1645889023.73,8186
1760990,1645889023.732,8186
1760991,1645889023.734,8186
1760992,1645889023.736,8186
1760993,1645889023.738,8187
1760994,1645889023.74,8188
1760995,1645889023.742,8188
1760996,1645889023.744,8189
1760997,1645889023.746,8190
1760998,1645889023.748,8191
