,times,values
10730120,1593586672.928,8182
10730121,1593586672.93,8181
10730122,1593586672.932,8181
10730123,1593586672.934,8181
10730124,1593586672.936,8181
10730125,1593586672.938,8181
10730126,1593586672.94,8180
10730127,1593586672.942,8180
10730128,1593586672.944,8180
10730129,1593586672.946,8180
10730130,1593586672.948,8179
10730131,1593586672.95,8179
10730132,1593586672.952,8179
10730133,1593586672.954,8178
10730134,1593586672.956,8178
10730135,1593586672.958,8179
10730136,1593586672.96,8179
10730137,1593586672.962,8178
10730138,1593586672.964,8178
10730139,1593586672.966,8177
10730140,1593586672.968,8177
10730141,1593586672.97,8177
10730142,1593586672.972,8177
10730143,1593586672.974,8177
10730144,1593586672.976,8177
10730145,1593586672.978,8177
10730146,1593586672.98,8177
10730147,1593586672.982,8176
10730148,1593586672.984,8175
10730149,1593586672.986,8175
10730150,1593586672.988,8175
10730151,1593586672.99,8175
10730152,1593586672.992,8175
10730153,1593586672.994,8175
10730154,1593586672.996,8175
10730155,1593586672.998,8174
10730156,1593586673.0,8173
10730157,1593586673.002,8173
10730158,1593586673.004,8173
10730159,1593586673.006,8173
10730160,1593586673.008,8173
10730161,1593586673.01,8173
10730162,1593586673.012,8173
10730163,1593586673.014,8172
10730164,1593586673.016,8172
10730165,1593586673.018,8171
10730166,1593586673.02,8171
10730167,1593586673.022,8171
10730168,1593586673.024,8171
10730169,1593586673.026,8171
10730170,1593586673.028,8172
10730171,1593586673.03,8172
10730172,1593586673.032,8171
10730173,1593586673.034,8171
10730174,1593586673.036,8171
10730175,1593586673.038,8171
10730176,1593586673.04,8171
10730177,1593586673.042,8171
10730178,1593586673.044,8171
10730179,1593586673.046,8171
10730180,1593586673.048,8170
10730181,1593586673.05,8170
10730182,1593586673.052,8170
10730183,1593586673.054,8171
10730184,1593586673.056,8171
10730185,1593586673.058,8172
10730186,1593586673.06,8172
10730187,1593586673.062,8173
10730188,1593586673.064,8172
10730189,1593586673.066,8172
10730190,1593586673.068,8172
10730191,1593586673.07,8172
10730192,1593586673.072,8173
10730193,1593586673.074,8174
10730194,1593586673.076,8174
10730195,1593586673.078,8174
10730196,1593586673.08,8174
10730197,1593586673.082,8174
10730198,1593586673.084,8174
10730199,1593586673.086,8174
10730200,1593586673.088,8175
10730201,1593586673.09,8175
10730202,1593586673.092,8176
10730203,1593586673.094,8177
10730204,1593586673.096,8177
10730205,1593586673.098,8177
10730206,1593586673.1,8178
10730207,1593586673.102,8178
10730208,1593586673.104,8179
10730209,1593586673.106,8180
10730210,1593586673.108,8181
10730211,1593586673.11,8181
10730212,1593586673.112,8182
10730213,1593586673.114,8183
10730214,1593586673.116,8184
10730215,1593586673.118,8186
10730216,1593586673.12,8187
10730217,1593586673.122,8188
10730218,1593586673.124,8189
10730219,1593586673.126,8190
10730220,1593586673.128,8191
10730221,1593586673.13,8192
10730222,1593586673.132,8193
10730223,1593586673.134,8194
10730224,1593586673.136,8195
10730225,1593586673.138,8197
10730226,1593586673.14,8198
10730227,1593586673.142,8200
10730228,1593586673.144,8201
10730229,1593586673.146,8203
10730230,1593586673.148,8204
10730231,1593586673.15,8205
10730232,1593586673.152,8206
10730233,1593586673.154,8208
10730234,1593586673.156,8210
10730235,1593586673.158,8211
10730236,1593586673.16,8213
10730237,1593586673.162,8215
10730238,1593586673.164,8216
10730239,1593586673.166,8218
10730240,1593586673.168,8219
10730241,1593586673.17,8221
10730242,1593586673.172,8223
10730243,1593586673.174,8225
10730244,1593586673.176,8227
10730245,1593586673.178,8228
10730246,1593586673.18,8229
10730247,1593586673.182,8231
10730248,1593586673.184,8232
10730249,1593586673.186,8234
10730250,1593586673.188,8235
10730251,1593586673.19,8237
10730252,1593586673.192,8238
10730253,1593586673.194,8239
10730254,1593586673.196,8239
10730255,1593586673.198,8240
10730256,1593586673.2,8240
10730257,1593586673.202,8240
10730258,1593586673.204,8240
10730259,1593586673.206,8241
10730260,1593586673.208,8241
10730261,1593586673.21,8241
10730262,1593586673.212,8240
10730263,1593586673.214,8240
10730264,1593586673.216,8239
10730265,1593586673.218,8238
10730266,1593586673.22,8237
10730267,1593586673.222,8236
10730268,1593586673.224,8235
10730269,1593586673.226,8234
10730270,1593586673.228,8233
10730271,1593586673.23,8231
10730272,1593586673.232,8230
10730273,1593586673.234,8230
10730274,1593586673.236,8229
10730275,1593586673.238,8229
10730276,1593586673.24,8229
10730277,1593586673.242,8228
10730278,1593586673.244,8226
10730279,1593586673.246,8225
10730280,1593586673.248,8224
10730281,1593586673.25,8223
10730282,1593586673.252,8222
10730283,1593586673.254,8223
10730284,1593586673.256,8224
10730285,1593586673.258,8225
10730286,1593586673.26,8226
10730287,1593586673.262,8228
10730288,1593586673.264,8230
10730289,1593586673.266,8232
10730290,1593586673.268,8233
10730291,1593586673.27,8232
10730292,1593586673.272,8231
10730293,1593586673.274,8229
10730294,1593586673.276,8228
10730295,1593586673.278,8227
10730296,1593586673.28,8225
10730297,1593586673.282,8225
10730298,1593586673.284,8225
10730299,1593586673.286,8226
10730300,1593586673.288,8227
10730301,1593586673.29,8227
10730302,1593586673.292,8225
10730303,1593586673.294,8222
10730304,1593586673.296,8218
10730305,1593586673.298,8214
10730306,1593586673.3,8210
10730307,1593586673.302,8205
10730308,1593586673.304,8200
10730309,1593586673.306,8195
10730310,1593586673.308,8191
10730311,1593586673.31,8188
10730312,1593586673.312,8186
10730313,1593586673.314,8185
10730314,1593586673.316,8185
10730315,1593586673.318,8185
10730316,1593586673.32,8185
10730317,1593586673.322,8184
10730318,1593586673.324,8184
10730319,1593586673.326,8183
10730320,1593586673.328,8183
10730321,1593586673.33,8184
10730322,1593586673.332,8184
10730323,1593586673.334,8184
10730324,1593586673.336,8184
10730325,1593586673.338,8184
10730326,1593586673.34,8184
10730327,1593586673.342,8184
10730328,1593586673.344,8183
10730329,1593586673.346,8183
10730330,1593586673.348,8183
10730331,1593586673.35,8183
10730332,1593586673.352,8184
10730333,1593586673.354,8184
10730334,1593586673.356,8184
10730335,1593586673.358,8184
10730336,1593586673.36,8184
10730337,1593586673.362,8184
10730338,1593586673.364,8184
10730339,1593586673.366,8184
10730340,1593586673.368,8184
10730341,1593586673.37,8184
10730342,1593586673.372,8184
10730343,1593586673.374,8184
10730344,1593586673.376,8184
10730345,1593586673.378,8183
10730346,1593586673.38,8183
10730347,1593586673.382,8183
10730348,1593586673.384,8183
10730349,1593586673.386,8184
10730350,1593586673.388,8185
10730351,1593586673.39,8185
10730352,1593586673.392,8186
10730353,1593586673.394,8186
10730354,1593586673.396,8186
10730355,1593586673.398,8186
10730356,1593586673.4,8186
10730357,1593586673.402,8187
10730358,1593586673.404,8187
10730359,1593586673.406,8188
10730360,1593586673.408,8190
10730361,1593586673.41,8193
10730362,1593586673.412,8199
10730363,1593586673.414,8208
10730364,1593586673.416,8222
10730365,1593586673.418,8241
10730366,1593586673.42,8264
10730367,1593586673.422,8291
10730368,1593586673.424,8320
10730369,1593586673.426,8349
10730370,1593586673.428,8375
10730371,1593586673.43,8394
10730372,1593586673.432,8403
10730373,1593586673.434,8400
10730374,1593586673.436,8384
10730375,1593586673.438,8354
10730376,1593586673.44,8316
10730377,1593586673.442,8272
10730378,1593586673.444,8225
10730379,1593586673.446,8179
10730380,1593586673.448,8137
10730381,1593586673.45,8104
10730382,1593586673.452,8081
10730383,1593586673.454,8064
10730384,1593586673.456,8043
10730385,1593586673.458,8012
10730386,1593586673.46,7973
10730387,1593586673.462,7932
10730388,1593586673.464,7895
10730389,1593586673.466,7864
10730390,1593586673.468,7847
10730391,1593586673.47,7846
10730392,1593586673.472,7862
10730393,1593586673.474,7888
10730394,1593586673.476,7921
10730395,1593586673.478,7960
10730396,1593586673.48,8002
10730397,1593586673.482,8046
10730398,1593586673.484,8086
10730399,1593586673.486,8119
10730400,1593586673.488,8145
10730401,1593586673.49,8161
10730402,1593586673.492,8171
10730403,1593586673.494,8177
10730404,1593586673.496,8180
10730405,1593586673.498,8182
10730406,1593586673.5,8183
10730407,1593586673.502,8183
10730408,1593586673.504,8183
10730409,1593586673.506,8183
10730410,1593586673.508,8183
10730411,1593586673.51,8183
10730412,1593586673.512,8183
10730413,1593586673.514,8182
10730414,1593586673.516,8182
10730415,1593586673.518,8182
10730416,1593586673.52,8182
10730417,1593586673.522,8182
10730418,1593586673.524,8182
10730419,1593586673.526,8182
10730420,1593586673.528,8182
10730421,1593586673.53,8182
10730422,1593586673.532,8182
10730423,1593586673.534,8182
10730424,1593586673.536,8182
10730425,1593586673.538,8181
10730426,1593586673.54,8181
10730427,1593586673.542,8181
10730428,1593586673.544,8181
10730429,1593586673.546,8180
10730430,1593586673.548,8180
10730431,1593586673.55,8179
10730432,1593586673.552,8178
10730433,1593586673.554,8178
10730434,1593586673.556,8178
10730435,1593586673.558,8179
10730436,1593586673.56,8179
10730437,1593586673.562,8178
10730438,1593586673.564,8178
10730439,1593586673.566,8177
10730440,1593586673.568,8177
10730441,1593586673.57,8177
10730442,1593586673.572,8177
10730443,1593586673.574,8177
10730444,1593586673.576,8177
10730445,1593586673.578,8176
10730446,1593586673.58,8176
10730447,1593586673.582,8175
10730448,1593586673.584,8175
10730449,1593586673.586,8174
10730450,1593586673.588,8174
10730451,1593586673.59,8175
10730452,1593586673.592,8175
10730453,1593586673.594,8175
10730454,1593586673.596,8175
10730455,1593586673.598,8175
10730456,1593586673.6,8174
10730457,1593586673.602,8174
10730458,1593586673.604,8174
10730459,1593586673.606,8174
10730460,1593586673.608,8174
10730461,1593586673.61,8174
10730462,1593586673.612,8174
10730463,1593586673.614,8173
10730464,1593586673.616,8173
10730465,1593586673.618,8173
10730466,1593586673.62,8172
10730467,1593586673.622,8172
10730468,1593586673.624,8172
10730469,1593586673.626,8171
10730470,1593586673.628,8171
10730471,1593586673.63,8172
10730472,1593586673.632,8172
10730473,1593586673.634,8172
10730474,1593586673.636,8172
10730475,1593586673.638,8172
10730476,1593586673.64,8172
10730477,1593586673.642,8172
10730478,1593586673.644,8172
10730479,1593586673.646,8171
10730480,1593586673.648,8171
10730481,1593586673.65,8171
10730482,1593586673.652,8171
10730483,1593586673.654,8171
10730484,1593586673.656,8171
10730485,1593586673.658,8171
10730486,1593586673.66,8171
10730487,1593586673.662,8171
10730488,1593586673.664,8171
10730489,1593586673.666,8171
10730490,1593586673.668,8171
10730491,1593586673.67,8172
10730492,1593586673.672,8172
10730493,1593586673.674,8173
10730494,1593586673.676,8173
10730495,1593586673.678,8174
10730496,1593586673.68,8174
10730497,1593586673.682,8173
10730498,1593586673.684,8173
10730499,1593586673.686,8173
10730500,1593586673.688,8174
10730501,1593586673.69,8175
10730502,1593586673.692,8176
10730503,1593586673.694,8176
10730504,1593586673.696,8177
10730505,1593586673.698,8177
10730506,1593586673.7,8178
10730507,1593586673.702,8178
10730508,1593586673.704,8179
10730509,1593586673.706,8179
10730510,1593586673.708,8180
10730511,1593586673.71,8181
10730512,1593586673.712,8181
10730513,1593586673.714,8182
10730514,1593586673.716,8183
10730515,1593586673.718,8185
10730516,1593586673.72,8186
10730517,1593586673.722,8187
10730518,1593586673.724,8188
10730519,1593586673.726,8189
10730520,1593586673.728,8190
10730521,1593586673.73,8191
10730522,1593586673.732,8192
10730523,1593586673.734,8193
10730524,1593586673.736,8194
10730525,1593586673.738,8196
10730526,1593586673.74,8197
10730527,1593586673.742,8199
10730528,1593586673.744,8200
10730529,1593586673.746,8202
10730530,1593586673.748,8203
10730531,1593586673.75,8204
10730532,1593586673.752,8205
10730533,1593586673.754,8207
10730534,1593586673.756,8209
10730535,1593586673.758,8211
10730536,1593586673.76,8213
10730537,1593586673.762,8215
10730538,1593586673.764,8217
10730539,1593586673.766,8218
10730540,1593586673.768,8219
10730541,1593586673.77,8220
10730542,1593586673.772,8222
10730543,1593586673.774,8224
10730544,1593586673.776,8226
10730545,1593586673.778,8227
10730546,1593586673.78,8228
10730547,1593586673.782,8230
10730548,1593586673.784,8231
10730549,1593586673.786,8233
10730550,1593586673.788,8234
10730551,1593586673.79,8235
10730552,1593586673.792,8235
10730553,1593586673.794,8236
10730554,1593586673.796,8236
10730555,1593586673.798,8237
10730556,1593586673.8,8237
10730557,1593586673.802,8238
10730558,1593586673.804,8238
10730559,1593586673.806,8239
10730560,1593586673.808,8239
10730561,1593586673.81,8239
10730562,1593586673.812,8238
10730563,1593586673.814,8237
10730564,1593586673.816,8237
10730565,1593586673.818,8236
10730566,1593586673.82,8236
10730567,1593586673.822,8235
10730568,1593586673.824,8234
10730569,1593586673.826,8233
10730570,1593586673.828,8232
10730571,1593586673.83,8231
10730572,1593586673.832,8229
10730573,1593586673.834,8228
10730574,1593586673.836,8227
10730575,1593586673.838,8226
10730576,1593586673.84,8225
10730577,1593586673.842,8225
10730578,1593586673.844,8224
10730579,1593586673.846,8223
10730580,1593586673.848,8222
10730581,1593586673.85,8220
10730582,1593586673.852,8220
10730583,1593586673.854,8220
10730584,1593586673.856,8222
10730585,1593586673.858,8223
10730586,1593586673.86,8225
10730587,1593586673.862,8226
10730588,1593586673.864,8228
10730589,1593586673.866,8229
10730590,1593586673.868,8230
10730591,1593586673.87,8231
10730592,1593586673.872,8231
10730593,1593586673.874,8230
10730594,1593586673.876,8229
10730595,1593586673.878,8227
10730596,1593586673.88,8225
10730597,1593586673.882,8223
10730598,1593586673.884,8222
10730599,1593586673.886,8223
10730600,1593586673.888,8224
10730601,1593586673.89,8225
10730602,1593586673.892,8224
10730603,1593586673.894,8222
10730604,1593586673.896,8218
10730605,1593586673.898,8214
10730606,1593586673.9,8210
10730607,1593586673.902,8206
10730608,1593586673.904,8202
10730609,1593586673.906,8197
10730610,1593586673.908,8192
10730611,1593586673.91,8188
10730612,1593586673.912,8184
10730613,1593586673.914,8183
10730614,1593586673.916,8182
10730615,1593586673.918,8182
10730616,1593586673.92,8182
10730617,1593586673.922,8181
10730618,1593586673.924,8181
10730619,1593586673.926,8181
10730620,1593586673.928,8181
10730621,1593586673.93,8181
10730622,1593586673.932,8181
10730623,1593586673.934,8182
10730624,1593586673.936,8182
10730625,1593586673.938,8182
10730626,1593586673.94,8182
10730627,1593586673.942,8182
10730628,1593586673.944,8182
10730629,1593586673.946,8182
10730630,1593586673.948,8181
10730631,1593586673.95,8181
10730632,1593586673.952,8181
10730633,1593586673.954,8181
10730634,1593586673.956,8182
10730635,1593586673.958,8182
10730636,1593586673.96,8183
10730637,1593586673.962,8183
10730638,1593586673.964,8183
10730639,1593586673.966,8183
10730640,1593586673.968,8183
10730641,1593586673.97,8183
10730642,1593586673.972,8183
10730643,1593586673.974,8183
10730644,1593586673.976,8184
10730645,1593586673.978,8184
10730646,1593586673.98,8184
10730647,1593586673.982,8183
10730648,1593586673.984,8183
10730649,1593586673.986,8184
10730650,1593586673.988,8184
10730651,1593586673.99,8184
10730652,1593586673.992,8185
10730653,1593586673.994,8186
10730654,1593586673.996,8186
10730655,1593586673.998,8186
10730656,1593586674.0,8186
10730657,1593586674.002,8186
10730658,1593586674.004,8187
10730659,1593586674.006,8187
10730660,1593586674.008,8188
10730661,1593586674.01,8190
10730662,1593586674.012,8195
10730663,1593586674.014,8202
10730664,1593586674.016,8213
10730665,1593586674.018,8230
10730666,1593586674.02,8253
10730667,1593586674.022,8280
10730668,1593586674.024,8309
10730669,1593586674.026,8337
10730670,1593586674.028,8363
10730671,1593586674.03,8383
10730672,1593586674.032,8396
10730673,1593586674.034,8398
10730674,1593586674.036,8389
10730675,1593586674.038,8366
10730676,1593586674.04,8330
10730677,1593586674.042,8286
10730678,1593586674.044,8238
10730679,1593586674.046,8190
10730680,1593586674.048,8147
10730681,1593586674.05,8112
10730682,1593586674.052,8087
10730683,1593586674.054,8069
10730684,1593586674.056,8052
10730685,1593586674.058,8025
10730686,1593586674.06,7987
10730687,1593586674.062,7942
10730688,1593586674.064,7898
10730689,1593586674.066,7861
10730690,1593586674.068,7838
10730691,1593586674.07,7834
10730692,1593586674.072,7846
10730693,1593586674.074,7870
10730694,1593586674.076,7901
10730695,1593586674.078,7937
10730696,1593586674.08,7977
10730697,1593586674.082,8021
10730698,1593586674.084,8064
10730699,1593586674.086,8103
10730700,1593586674.088,8134
10730701,1593586674.09,8155
10730702,1593586674.092,8167
10730703,1593586674.094,8173
10730704,1593586674.096,8177
10730705,1593586674.098,8179
10730706,1593586674.1,8180
10730707,1593586674.102,8180
10730708,1593586674.104,8181
10730709,1593586674.106,8181
10730710,1593586674.108,8182
10730711,1593586674.11,8182
10730712,1593586674.112,8181
10730713,1593586674.114,8181
10730714,1593586674.116,8180
10730715,1593586674.118,8180
10730716,1593586674.12,8180
10730717,1593586674.122,8180
10730718,1593586674.124,8180
10730719,1593586674.126,8180
10730720,1593586674.128,8180
10730721,1593586674.13,8180
10730722,1593586674.132,8180
10730723,1593586674.134,8180
10730724,1593586674.136,8180
10730725,1593586674.138,8180
10730726,1593586674.14,8179
10730727,1593586674.142,8179
10730728,1593586674.144,8178
10730729,1593586674.146,8178
10730730,1593586674.148,8177
10730731,1593586674.15,8177
10730732,1593586674.152,8176
10730733,1593586674.154,8177
10730734,1593586674.156,8177
10730735,1593586674.158,8177
10730736,1593586674.16,8177
10730737,1593586674.162,8177
10730738,1593586674.164,8176
10730739,1593586674.166,8175
10730740,1593586674.168,8175
10730741,1593586674.17,8175
10730742,1593586674.172,8176
10730743,1593586674.174,8176
10730744,1593586674.176,8176
10730745,1593586674.178,8176
10730746,1593586674.18,8175
10730747,1593586674.182,8174
10730748,1593586674.184,8174
10730749,1593586674.186,8175
10730750,1593586674.188,8175
10730751,1593586674.19,8175
10730752,1593586674.192,8175
10730753,1593586674.194,8174
10730754,1593586674.196,8173
10730755,1593586674.198,8173
10730756,1593586674.2,8173
10730757,1593586674.202,8173
10730758,1593586674.204,8173
10730759,1593586674.206,8174
10730760,1593586674.208,8174
10730761,1593586674.21,8174
10730762,1593586674.212,8173
10730763,1593586674.214,8172
10730764,1593586674.216,8171
10730765,1593586674.218,8171
10730766,1593586674.22,8171
10730767,1593586674.222,8171
10730768,1593586674.224,8171
10730769,1593586674.226,8171
10730770,1593586674.228,8171
10730771,1593586674.23,8171
10730772,1593586674.232,8171
10730773,1593586674.234,8171
10730774,1593586674.236,8171
10730775,1593586674.238,8172
10730776,1593586674.24,8172
10730777,1593586674.242,8171
10730778,1593586674.244,8171
10730779,1593586674.246,8170
10730780,1593586674.248,8170
10730781,1593586674.25,8170
10730782,1593586674.252,8170
10730783,1593586674.254,8170
10730784,1593586674.256,8170
10730785,1593586674.258,8170
10730786,1593586674.26,8170
10730787,1593586674.262,8170
10730788,1593586674.264,8170
10730789,1593586674.266,8170
10730790,1593586674.268,8170
10730791,1593586674.27,8171
10730792,1593586674.272,8171
10730793,1593586674.274,8171
10730794,1593586674.276,8171
10730795,1593586674.278,8171
10730796,1593586674.28,8171
10730797,1593586674.282,8170
10730798,1593586674.284,8171
10730799,1593586674.286,8171
10730800,1593586674.288,8172
10730801,1593586674.29,8172
10730802,1593586674.292,8173
10730803,1593586674.294,8174
10730804,1593586674.296,8174
10730805,1593586674.298,8175
10730806,1593586674.3,8175
10730807,1593586674.302,8176
10730808,1593586674.304,8177
10730809,1593586674.306,8178
10730810,1593586674.308,8179
10730811,1593586674.31,8179
10730812,1593586674.312,8180
10730813,1593586674.314,8180
10730814,1593586674.316,8181
10730815,1593586674.318,8182
10730816,1593586674.32,8183
10730817,1593586674.322,8184
10730818,1593586674.324,8186
10730819,1593586674.326,8187
10730820,1593586674.328,8188
10730821,1593586674.33,8189
10730822,1593586674.332,8190
10730823,1593586674.334,8192
10730824,1593586674.336,8194
10730825,1593586674.338,8195
10730826,1593586674.34,8196
10730827,1593586674.342,8198
10730828,1593586674.344,8199
10730829,1593586674.346,8200
10730830,1593586674.348,8201
10730831,1593586674.35,8202
10730832,1593586674.352,8203
10730833,1593586674.354,8204
10730834,1593586674.356,8206
10730835,1593586674.358,8208
10730836,1593586674.36,8210
10730837,1593586674.362,8212
10730838,1593586674.364,8213
10730839,1593586674.366,8215
10730840,1593586674.368,8216
10730841,1593586674.37,8218
10730842,1593586674.372,8219
10730843,1593586674.374,8221
10730844,1593586674.376,8223
10730845,1593586674.378,8224
10730846,1593586674.38,8225
10730847,1593586674.382,8226
10730848,1593586674.384,8227
10730849,1593586674.386,8229
10730850,1593586674.388,8231
10730851,1593586674.39,8232
10730852,1593586674.392,8233
10730853,1593586674.394,8234
10730854,1593586674.396,8235
10730855,1593586674.398,8235
10730856,1593586674.4,8235
10730857,1593586674.402,8236
10730858,1593586674.404,8237
10730859,1593586674.406,8237
10730860,1593586674.408,8237
10730861,1593586674.41,8237
10730862,1593586674.412,8236
10730863,1593586674.414,8236
10730864,1593586674.416,8235
10730865,1593586674.418,8235
10730866,1593586674.42,8234
10730867,1593586674.422,8234
10730868,1593586674.424,8233
10730869,1593586674.426,8233
10730870,1593586674.428,8231
10730871,1593586674.43,8230
10730872,1593586674.432,8228
10730873,1593586674.434,8227
10730874,1593586674.436,8226
10730875,1593586674.438,8225
10730876,1593586674.44,8224
10730877,1593586674.442,8223
10730878,1593586674.444,8223
10730879,1593586674.446,8222
10730880,1593586674.448,8221
10730881,1593586674.45,8219
10730882,1593586674.452,8218
10730883,1593586674.454,8218
10730884,1593586674.456,8218
10730885,1593586674.458,8219
10730886,1593586674.46,8220
10730887,1593586674.462,8221
10730888,1593586674.464,8222
10730889,1593586674.466,8224
10730890,1593586674.468,8226
10730891,1593586674.47,8227
10730892,1593586674.472,8227
10730893,1593586674.474,8227
10730894,1593586674.476,8225
10730895,1593586674.478,8224
10730896,1593586674.48,8222
10730897,1593586674.482,8221
10730898,1593586674.484,8221
10730899,1593586674.486,8221
10730900,1593586674.488,8221
10730901,1593586674.49,8222
10730902,1593586674.492,8223
10730903,1593586674.494,8223
10730904,1593586674.496,8221
10730905,1593586674.498,8218
10730906,1593586674.5,8214
10730907,1593586674.502,8211
10730908,1593586674.504,8207
10730909,1593586674.506,8203
10730910,1593586674.508,8199
10730911,1593586674.51,8194
10730912,1593586674.512,8189
10730913,1593586674.514,8186
10730914,1593586674.516,8184
10730915,1593586674.518,8183
10730916,1593586674.52,8183
10730917,1593586674.522,8183
10730918,1593586674.524,8183
10730919,1593586674.526,8183
10730920,1593586674.528,8183
10730921,1593586674.53,8182
10730922,1593586674.532,8181
10730923,1593586674.534,8181
10730924,1593586674.536,8182
10730925,1593586674.538,8183
10730926,1593586674.54,8184
10730927,1593586674.542,8184
10730928,1593586674.544,8183
10730929,1593586674.546,8183
10730930,1593586674.548,8183
10730931,1593586674.55,8183
10730932,1593586674.552,8182
10730933,1593586674.554,8182
10730934,1593586674.556,8183
10730935,1593586674.558,8183
10730936,1593586674.56,8184
10730937,1593586674.562,8184
10730938,1593586674.564,8185
10730939,1593586674.566,8185
10730940,1593586674.568,8186
10730941,1593586674.57,8187
10730942,1593586674.572,8187
10730943,1593586674.574,8188
10730944,1593586674.576,8187
10730945,1593586674.578,8187
10730946,1593586674.58,8187
10730947,1593586674.582,8187
10730948,1593586674.584,8187
10730949,1593586674.586,8187
10730950,1593586674.588,8188
10730951,1593586674.59,8188
10730952,1593586674.592,8189
10730953,1593586674.594,8189
10730954,1593586674.596,8188
10730955,1593586674.598,8188
10730956,1593586674.6,8188
10730957,1593586674.602,8188
10730958,1593586674.604,8188
10730959,1593586674.606,8189
10730960,1593586674.608,8189
10730961,1593586674.61,8190
10730962,1593586674.612,8191
10730963,1593586674.614,8194
10730964,1593586674.616,8199
10730965,1593586674.618,8208
10730966,1593586674.62,8223
10730967,1593586674.622,8244
10730968,1593586674.624,8269
10730969,1593586674.626,8298
10730970,1593586674.628,8328
10730971,1593586674.63,8357
10730972,1593586674.632,8382
10730973,1593586674.634,8398
10730974,1593586674.636,8404
10730975,1593586674.638,8399
10730976,1593586674.64,8382
10730977,1593586674.642,8350
10730978,1593586674.644,8308
10730979,1593586674.646,8261
10730980,1593586674.648,8213
10730981,1593586674.65,8167
10730982,1593586674.652,8128
10730983,1593586674.654,8098
10730984,1593586674.656,8078
10730985,1593586674.658,8062
10730986,1593586674.66,8041
10730987,1593586674.662,8009
10730988,1593586674.664,7967
10730989,1593586674.666,7924
10730990,1593586674.668,7885
10730991,1593586674.67,7856
10730992,1593586674.672,7843
10730993,1593586674.674,7849
10730994,1593586674.676,7870
10730995,1593586674.678,7898
10730996,1593586674.68,7931
10730997,1593586674.682,7967
10730998,1593586674.684,8009
