,times,values
842,1627344006.984,2236
843,1627344006.992,2230
844,1627344007.0,2224
845,1627344007.008,2219
846,1627344007.016,2215
847,1627344007.024,2211
848,1627344007.032,2210
849,1627344007.04,2213
850,1627344007.048,2218
851,1627344007.056,2222
852,1627344007.064,2225
853,1627344007.072,2228
854,1627344007.08,2230
855,1627344007.088,2231
856,1627344007.096,2231
857,1627344007.104,2233
858,1627344007.112,2240
859,1627344007.12,2251
860,1627344007.128,2262
861,1627344007.136,2266
862,1627344007.144,2259
863,1627344007.152,2243
864,1627344007.16,2227
865,1627344007.168,2220
866,1627344007.176,2227
867,1627344007.184,2247
868,1627344007.192,2271
869,1627344007.2,2292
870,1627344007.208,2303
871,1627344007.216,2302
872,1627344007.224,2295
873,1627344007.232,2290
874,1627344007.24,2291
875,1627344007.248,2295
876,1627344007.256,2294
877,1627344007.264,2287
878,1627344007.272,2278
879,1627344007.28,2270
880,1627344007.288,2266
881,1627344007.296,2265
882,1627344007.304,2263
883,1627344007.312,2259
884,1627344007.32,2254
885,1627344007.328,2252
886,1627344007.336,2255
887,1627344007.344,2259
888,1627344007.352,2263
889,1627344007.36,2264
890,1627344007.368,2262
891,1627344007.376,2256
892,1627344007.384,2249
893,1627344007.392,2243
894,1627344007.4,2239
895,1627344007.408,2239
896,1627344007.416,2242
897,1627344007.424,2247
898,1627344007.432,2252
899,1627344007.44,2256
900,1627344007.448,2257
901,1627344007.456,2256
902,1627344007.464,2254
903,1627344007.472,2253
904,1627344007.48,2252
905,1627344007.488,2251
906,1627344007.496,2252
907,1627344007.504,2254
908,1627344007.512,2255
909,1627344007.52,2255
910,1627344007.528,2255
911,1627344007.536,2258
912,1627344007.544,2264
913,1627344007.552,2269
914,1627344007.56,2271
915,1627344007.568,2269
916,1627344007.576,2264
917,1627344007.584,2259
918,1627344007.592,2257
919,1627344007.6,2258
920,1627344007.608,2261
921,1627344007.616,2266
922,1627344007.624,2274
923,1627344007.632,2283
924,1627344007.64,2288
925,1627344007.648,2282
926,1627344007.656,2266
927,1627344007.664,2247
928,1627344007.672,2232
929,1627344007.68,2229
930,1627344007.688,2242
931,1627344007.696,2273
932,1627344007.704,2306
933,1627344007.712,2321
934,1627344007.72,2311
935,1627344007.728,2287
936,1627344007.736,2262
937,1627344007.744,2246
938,1627344007.752,2245
939,1627344007.76,2258
940,1627344007.768,2273
941,1627344007.776,2281
942,1627344007.784,2278
943,1627344007.792,2267
944,1627344007.8,2252
945,1627344007.808,2239
946,1627344007.816,2230
947,1627344007.824,2226
948,1627344007.832,2231
949,1627344007.84,2244
950,1627344007.848,2258
951,1627344007.856,2261
952,1627344007.864,2251
953,1627344007.872,2233
954,1627344007.88,2219
955,1627344007.888,2219
956,1627344007.896,2231
957,1627344007.904,2244
958,1627344007.912,2254
959,1627344007.92,2261
960,1627344007.928,2268
961,1627344007.936,2273
962,1627344007.944,2275
963,1627344007.952,2273
964,1627344007.96,2268
965,1627344007.968,2262
966,1627344007.976,2257
967,1627344007.984,2252
968,1627344007.992,2250
969,1627344008.0,2249
970,1627344008.008,2251
971,1627344008.016,2255
972,1627344008.024,2262
973,1627344008.032,2268
974,1627344008.04,2267
975,1627344008.048,2260
976,1627344008.056,2253
977,1627344008.064,2254
978,1627344008.072,2259
979,1627344008.08,2263
980,1627344008.088,2263
981,1627344008.096,2260
982,1627344008.104,2252
983,1627344008.112,2237
984,1627344008.12,2222
985,1627344008.128,2217
986,1627344008.136,2225
987,1627344008.144,2239
988,1627344008.152,2248
989,1627344008.16,2244
990,1627344008.168,2239
991,1627344008.176,2247
992,1627344008.184,2266
993,1627344008.192,2279
994,1627344008.2,2274
995,1627344008.208,2252
996,1627344008.216,2226
997,1627344008.224,2216
998,1627344008.232,2226
999,1627344008.24,2244
1000,1627344008.248,2258
1001,1627344008.256,2263
1002,1627344008.264,2259
1003,1627344008.272,2245
1004,1627344008.28,2221
1005,1627344008.288,2198
1006,1627344008.296,2191
1007,1627344008.304,2203
1008,1627344008.312,2225
1009,1627344008.32,2245
1010,1627344008.328,2259
1011,1627344008.336,2262
1012,1627344008.344,2251
1013,1627344008.352,2233
1014,1627344008.36,2223
1015,1627344008.368,2225
1016,1627344008.376,2232
1017,1627344008.384,2237
1018,1627344008.392,2241
1019,1627344008.4,2245
1020,1627344008.408,2245
1021,1627344008.416,2237
1022,1627344008.424,2225
1023,1627344008.432,2218
1024,1627344008.44,2221
1025,1627344008.448,2233
1026,1627344008.456,2246
1027,1627344008.464,2252
1028,1627344008.472,2248
1029,1627344008.48,2234
1030,1627344008.488,2215
1031,1627344008.496,2199
1032,1627344008.504,2195
1033,1627344008.512,2203
1034,1627344008.52,2215
1035,1627344008.528,2222
1036,1627344008.536,2224
1037,1627344008.544,2222
1038,1627344008.552,2220
1039,1627344008.56,2220
1040,1627344008.568,2221
1041,1627344008.576,2222
1042,1627344008.584,2219
1043,1627344008.592,2207
1044,1627344008.6,2181
1045,1627344008.608,2153
1046,1627344008.616,2142
1047,1627344008.624,2164
1048,1627344008.632,2211
1049,1627344008.64,2258
1050,1627344008.648,2278
1051,1627344008.656,2261
1052,1627344008.664,2221
1053,1627344008.672,2186
1054,1627344008.68,2176
1055,1627344008.688,2196
1056,1627344008.696,2232
1057,1627344008.704,2266
1058,1627344008.712,2282
1059,1627344008.72,2277
1060,1627344008.728,2259
1061,1627344008.736,2243
1062,1627344008.744,2235
1063,1627344008.752,2225
1064,1627344008.76,2197
1065,1627344008.768,2161
1066,1627344008.776,2154
1067,1627344008.784,2193
1068,1627344008.792,2252
1069,1627344008.8,2299
1070,1627344008.808,2321
1071,1627344008.816,2320
1072,1627344008.824,2295
1073,1627344008.832,2254
1074,1627344008.84,2210
1075,1627344008.848,2177
1076,1627344008.856,2166
1077,1627344008.864,2177
1078,1627344008.872,2199
1079,1627344008.88,2219
1080,1627344008.888,2235
1081,1627344008.896,2252
1082,1627344008.904,2264
1083,1627344008.912,2260
1084,1627344008.92,2238
1085,1627344008.928,2214
1086,1627344008.936,2203
1087,1627344008.944,2209
1088,1627344008.952,2223
1089,1627344008.96,2235
1090,1627344008.968,2241
1091,1627344008.976,2237
1092,1627344008.984,2212
1093,1627344008.992,2173
1094,1627344009.0,2147
1095,1627344009.008,2157
1096,1627344009.016,2188
1097,1627344009.024,2217
1098,1627344009.032,2235
1099,1627344009.04,2247
1100,1627344009.048,2252
1101,1627344009.056,2253
1102,1627344009.064,2246
1103,1627344009.072,2227
1104,1627344009.08,2195
1105,1627344009.088,2167
1106,1627344009.096,2169
1107,1627344009.104,2207
1108,1627344009.112,2255
1109,1627344009.12,2283
1110,1627344009.128,2285
1111,1627344009.136,2276
1112,1627344009.144,2270
1113,1627344009.152,2272
1114,1627344009.16,2281
1115,1627344009.168,2288
1116,1627344009.176,2286
1117,1627344009.184,2278
1118,1627344009.192,2272
1119,1627344009.2,2271
1120,1627344009.208,2270
1121,1627344009.216,2264
1122,1627344009.224,2254
1123,1627344009.232,2249
1124,1627344009.24,2253
1125,1627344009.248,2263
1126,1627344009.256,2271
1127,1627344009.264,2275
1128,1627344009.272,2276
1129,1627344009.28,2275
1130,1627344009.288,2271
1131,1627344009.296,2264
1132,1627344009.304,2255
1133,1627344009.312,2249
1134,1627344009.32,2246
1135,1627344009.328,2247
1136,1627344009.336,2248
1137,1627344009.344,2248
1138,1627344009.352,2248
1139,1627344009.36,2248
1140,1627344009.368,2248
1141,1627344009.376,2248
1142,1627344009.384,2247
1143,1627344009.392,2245
1144,1627344009.4,2241
1145,1627344009.408,2237
1146,1627344009.416,2234
1147,1627344009.424,2230
1148,1627344009.432,2226
1149,1627344009.44,2222
1150,1627344009.448,2222
