,times,values
1760228,1593583120.688,8187
1760229,1593583120.69,8187
1760230,1593583120.692,8187
1760231,1593583120.694,8187
1760232,1593583120.696,8187
1760233,1593583120.698,8188
1760234,1593583120.7,8188
1760235,1593583120.702,8187
1760236,1593583120.704,8187
1760237,1593583120.706,8187
1760238,1593583120.708,8187
1760239,1593583120.71,8188
1760240,1593583120.712,8188
1760241,1593583120.714,8187
1760242,1593583120.716,8187
1760243,1593583120.718,8187
1760244,1593583120.72,8187
1760245,1593583120.722,8187
1760246,1593583120.724,8187
1760247,1593583120.726,8187
1760248,1593583120.728,8187
1760249,1593583120.73,8187
1760250,1593583120.732,8187
1760251,1593583120.734,8187
1760252,1593583120.736,8187
1760253,1593583120.738,8187
1760254,1593583120.74,8186
1760255,1593583120.742,8186
1760256,1593583120.744,8186
1760257,1593583120.746,8186
1760258,1593583120.748,8186
1760259,1593583120.75,8186
1760260,1593583120.752,8187
1760261,1593583120.754,8187
1760262,1593583120.756,8187
1760263,1593583120.758,8187
1760264,1593583120.76,8187
1760265,1593583120.762,8187
1760266,1593583120.764,8187
1760267,1593583120.766,8187
1760268,1593583120.768,8187
1760269,1593583120.77,8187
1760270,1593583120.772,8187
1760271,1593583120.774,8187
1760272,1593583120.776,8187
1760273,1593583120.778,8187
1760274,1593583120.78,8187
1760275,1593583120.782,8188
1760276,1593583120.784,8188
1760277,1593583120.786,8189
1760278,1593583120.788,8190
1760279,1593583120.79,8191
1760280,1593583120.792,8192
1760281,1593583120.794,8194
1760282,1593583120.796,8195
1760283,1593583120.798,8196
1760284,1593583120.8,8197
1760285,1593583120.802,8197
1760286,1593583120.804,8198
1760287,1593583120.806,8199
1760288,1593583120.808,8201
1760289,1593583120.81,8203
1760290,1593583120.812,8205
1760291,1593583120.814,8208
1760292,1593583120.816,8210
1760293,1593583120.818,8212
1760294,1593583120.82,8214
1760295,1593583120.822,8216
1760296,1593583120.824,8218
1760297,1593583120.826,8219
1760298,1593583120.828,8221
1760299,1593583120.83,8222
1760300,1593583120.832,8222
1760301,1593583120.834,8222
1760302,1593583120.836,8222
1760303,1593583120.838,8221
1760304,1593583120.84,8221
1760305,1593583120.842,8220
1760306,1593583120.844,8220
1760307,1593583120.846,8219
1760308,1593583120.848,8218
1760309,1593583120.85,8217
1760310,1593583120.852,8216
1760311,1593583120.854,8215
1760312,1593583120.856,8215
1760313,1593583120.858,8215
1760314,1593583120.86,8214
1760315,1593583120.862,8214
1760316,1593583120.864,8213
1760317,1593583120.866,8213
1760318,1593583120.868,8212
1760319,1593583120.87,8211
1760320,1593583120.872,8210
1760321,1593583120.874,8208
1760322,1593583120.876,8206
1760323,1593583120.878,8203
1760324,1593583120.88,8200
1760325,1593583120.882,8197
1760326,1593583120.884,8195
1760327,1593583120.886,8193
1760328,1593583120.888,8190
1760329,1593583120.89,8187
1760330,1593583120.892,8185
1760331,1593583120.894,8183
1760332,1593583120.896,8181
1760333,1593583120.898,8180
1760334,1593583120.9,8180
1760335,1593583120.902,8180
1760336,1593583120.904,8180
1760337,1593583120.906,8180
1760338,1593583120.908,8180
1760339,1593583120.91,8179
1760340,1593583120.912,8178
1760341,1593583120.914,8178
1760342,1593583120.916,8177
1760343,1593583120.918,8177
1760344,1593583120.92,8177
1760345,1593583120.922,8176
1760346,1593583120.924,8176
1760347,1593583120.926,8175
1760348,1593583120.928,8175
1760349,1593583120.93,8175
1760350,1593583120.932,8175
1760351,1593583120.934,8176
1760352,1593583120.936,8176
1760353,1593583120.938,8176
1760354,1593583120.94,8176
1760355,1593583120.942,8176
1760356,1593583120.944,8176
1760357,1593583120.946,8176
1760358,1593583120.948,8176
1760359,1593583120.95,8176
1760360,1593583120.952,8177
1760361,1593583120.954,8176
1760362,1593583120.956,8176
1760363,1593583120.958,8176
1760364,1593583120.96,8176
1760365,1593583120.962,8176
1760366,1593583120.964,8176
1760367,1593583120.966,8177
1760368,1593583120.968,8177
1760369,1593583120.97,8177
1760370,1593583120.972,8178
1760371,1593583120.974,8178
1760372,1593583120.976,8178
1760373,1593583120.978,8178
1760374,1593583120.98,8178
1760375,1593583120.982,8178
1760376,1593583120.984,8177
1760377,1593583120.986,8177
1760378,1593583120.988,8177
1760379,1593583120.99,8178
1760380,1593583120.992,8178
1760381,1593583120.994,8179
1760382,1593583120.996,8178
1760383,1593583120.998,8178
1760384,1593583121.0,8178
1760385,1593583121.002,8178
1760386,1593583121.004,8178
1760387,1593583121.006,8178
1760388,1593583121.008,8178
1760389,1593583121.01,8179
1760390,1593583121.012,8179
1760391,1593583121.014,8179
1760392,1593583121.016,8179
1760393,1593583121.018,8179
1760394,1593583121.02,8179
1760395,1593583121.022,8180
1760396,1593583121.024,8180
1760397,1593583121.026,8180
1760398,1593583121.028,8180
1760399,1593583121.03,8180
1760400,1593583121.032,8180
1760401,1593583121.034,8180
1760402,1593583121.036,8180
1760403,1593583121.038,8180
1760404,1593583121.04,8180
1760405,1593583121.042,8180
1760406,1593583121.044,8180
1760407,1593583121.046,8180
1760408,1593583121.048,8180
1760409,1593583121.05,8180
1760410,1593583121.052,8181
1760411,1593583121.054,8181
1760412,1593583121.056,8182
1760413,1593583121.058,8183
1760414,1593583121.06,8183
1760415,1593583121.062,8184
1760416,1593583121.064,8184
1760417,1593583121.066,8184
1760418,1593583121.068,8184
1760419,1593583121.07,8185
1760420,1593583121.072,8185
1760421,1593583121.074,8185
1760422,1593583121.076,8186
1760423,1593583121.078,8186
1760424,1593583121.08,8187
1760425,1593583121.082,8188
1760426,1593583121.084,8190
1760427,1593583121.086,8193
1760428,1593583121.088,8197
1760429,1593583121.09,8202
1760430,1593583121.092,8207
1760431,1593583121.094,8213
1760432,1593583121.096,8219
1760433,1593583121.098,8225
1760434,1593583121.1,8232
1760435,1593583121.102,8239
1760436,1593583121.104,8245
1760437,1593583121.106,8251
1760438,1593583121.108,8258
1760439,1593583121.11,8263
1760440,1593583121.112,8267
1760441,1593583121.114,8267
1760442,1593583121.116,8263
1760443,1593583121.118,8257
1760444,1593583121.12,8248
1760445,1593583121.122,8237
1760446,1593583121.124,8225
1760447,1593583121.126,8210
1760448,1593583121.128,8191
1760449,1593583121.13,8168
1760450,1593583121.132,8143
1760451,1593583121.134,8120
1760452,1593583121.136,8101
1760453,1593583121.138,8087
1760454,1593583121.14,8078
1760455,1593583121.142,8073
1760456,1593583121.144,8071
1760457,1593583121.146,8071
1760458,1593583121.148,8073
1760459,1593583121.15,8076
1760460,1593583121.152,8080
1760461,1593583121.154,8081
1760462,1593583121.156,8081
1760463,1593583121.158,8078
1760464,1593583121.16,8073
1760465,1593583121.162,8064
1760466,1593583121.164,8054
1760467,1593583121.166,8044
1760468,1593583121.168,8034
1760469,1593583121.17,8026
1760470,1593583121.172,8019
1760471,1593583121.174,8010
1760472,1593583121.176,7996
1760473,1593583121.178,7976
1760474,1593583121.18,7951
1760475,1593583121.182,7923
1760476,1593583121.184,7897
1760477,1593583121.186,7878
1760478,1593583121.188,7870
1760479,1593583121.19,7875
1760480,1593583121.192,7888
1760481,1593583121.194,7909
1760482,1593583121.196,7934
1760483,1593583121.198,7961
1760484,1593583121.2,7990
1760485,1593583121.202,8019
1760486,1593583121.204,8051
1760487,1593583121.206,8086
1760488,1593583121.208,8121
1760489,1593583121.21,8153
1760490,1593583121.212,8177
1760491,1593583121.214,8192
1760492,1593583121.216,8201
1760493,1593583121.218,8206
1760494,1593583121.22,8209
1760495,1593583121.222,8211
1760496,1593583121.224,8213
1760497,1593583121.226,8215
1760498,1593583121.228,8216
1760499,1593583121.23,8216
1760500,1593583121.232,8217
1760501,1593583121.234,8217
1760502,1593583121.236,8217
1760503,1593583121.238,8217
1760504,1593583121.24,8217
1760505,1593583121.242,8216
1760506,1593583121.244,8217
1760507,1593583121.246,8217
1760508,1593583121.248,8218
1760509,1593583121.25,8218
1760510,1593583121.252,8217
1760511,1593583121.254,8217
1760512,1593583121.256,8216
1760513,1593583121.258,8216
1760514,1593583121.26,8215
1760515,1593583121.262,8215
1760516,1593583121.264,8215
1760517,1593583121.266,8215
1760518,1593583121.268,8215
1760519,1593583121.27,8215
1760520,1593583121.272,8214
1760521,1593583121.274,8214
1760522,1593583121.276,8214
1760523,1593583121.278,8214
1760524,1593583121.28,8214
1760525,1593583121.282,8213
1760526,1593583121.284,8213
1760527,1593583121.286,8213
1760528,1593583121.288,8212
1760529,1593583121.29,8211
1760530,1593583121.292,8211
1760531,1593583121.294,8211
1760532,1593583121.296,8211
1760533,1593583121.298,8211
1760534,1593583121.3,8210
1760535,1593583121.302,8210
1760536,1593583121.304,8210
1760537,1593583121.306,8210
1760538,1593583121.308,8209
1760539,1593583121.31,8209
1760540,1593583121.312,8209
1760541,1593583121.314,8209
1760542,1593583121.316,8209
1760543,1593583121.318,8209
1760544,1593583121.32,8209
1760545,1593583121.322,8208
1760546,1593583121.324,8208
1760547,1593583121.326,8208
1760548,1593583121.328,8208
1760549,1593583121.33,8208
1760550,1593583121.332,8208
1760551,1593583121.334,8208
1760552,1593583121.336,8208
1760553,1593583121.338,8208
1760554,1593583121.34,8209
1760555,1593583121.342,8209
1760556,1593583121.344,8209
1760557,1593583121.346,8209
1760558,1593583121.348,8209
1760559,1593583121.35,8209
1760560,1593583121.352,8209
1760561,1593583121.354,8209
1760562,1593583121.356,8210
1760563,1593583121.358,8210
1760564,1593583121.36,8211
1760565,1593583121.362,8211
1760566,1593583121.364,8211
1760567,1593583121.366,8211
1760568,1593583121.368,8211
1760569,1593583121.37,8211
1760570,1593583121.372,8211
1760571,1593583121.374,8212
1760572,1593583121.376,8213
1760573,1593583121.378,8213
1760574,1593583121.38,8214
1760575,1593583121.382,8214
1760576,1593583121.384,8214
1760577,1593583121.386,8215
1760578,1593583121.388,8216
1760579,1593583121.39,8217
1760580,1593583121.392,8218
1760581,1593583121.394,8219
1760582,1593583121.396,8219
1760583,1593583121.398,8220
1760584,1593583121.4,8221
1760585,1593583121.402,8222
1760586,1593583121.404,8223
1760587,1593583121.406,8224
1760588,1593583121.408,8226
1760589,1593583121.41,8227
1760590,1593583121.412,8228
1760591,1593583121.414,8229
1760592,1593583121.416,8230
1760593,1593583121.418,8231
1760594,1593583121.42,8232
1760595,1593583121.422,8234
1760596,1593583121.424,8235
1760597,1593583121.426,8237
1760598,1593583121.428,8239
1760599,1593583121.43,8240
1760600,1593583121.432,8241
1760601,1593583121.434,8243
1760602,1593583121.436,8244
1760603,1593583121.438,8246
1760604,1593583121.44,8248
1760605,1593583121.442,8249
1760606,1593583121.444,8250
